Column1,v_id,v_title,publishedAt,channelTitle,viewCount,likeCount,dislikeCount,commentCount,category
2943,rs6mVNlqAOw,تحدي ! مين تفوز بإختيارك نيسان التيما ولا شيفرولية ماليبو ؟ لا تقول كامري ولا اكورد مالهم دخل,6/24/2021,عبدالرحمن الخالدي,82965,3412,70,804,cars
2944,8rKBmvdtGV8,اختلفنا مين فيهم احلا ( مقارنة تويوتا كامري ونيسان التيما ) فئات نص فل 2020,1/18/2020,عبدالرحمن الخالدي,149611,4668,194,1060,cars
2945,OX0PQOwy2s4,توروس 2021 فئة ستاندر ( اطلق مواصفات بين المنافسين ؟ ),11/23/2020,عبدالرحمن الخالدي,147228,3828,149,604,cars
2946,EZYbIAV4Yso,الفئة الجديدة بالكامري الهايبرد .. توها نازله على 2021 ( تويوتا كامري هايبرد 2021 جي ال اي اكس ),4/14/2021,عبدالرحمن الخالدي,103148,2813,113,344,cars
2947,HhGBIprTiQ4,كل لتر بنزين 20 كيلو تقريبا . ودفع رباعي بـ 7 مقاعد وبمجموع 240 حصان تويوتا هايلاندر 2021 فئة GLE,3/28/2021,عبدالرحمن الخالدي,67299,2259,78,255,cars
2948,W4e0bOw8Dp4,ماليبو مواصفات فخمة كامري قوة وصرفية ؟؟ مقارنة تويوتا كامري 2021 فئة ستاندر وماليبو 2021 فئة ستاندر,4/25/2021,عبدالرحمن الخالدي,63644,2505,59,673,cars
2949,UbdGt15nKTM,العلامة الذهبية ( ميتسوبيشي باجيرو فل كامل )  ارخص من الصيني,2/10/2021,عبدالرحمن الخالدي,268352,7316,269,1258,cars
2950,7YubY3Ab6uI,اكثر سيارة ستاندر فيها مواصفات بفئتها ! ( هوندا اكورد فئة ستاندر وارد الوكيل 2020 ),12/3/2020,عبدالرحمن الخالدي,140828,4080,156,746,cars
2951,4q_Ju4ECWuU,تتعب من كثر المواصفات ( مين تفوز السوناتا و لا الكامري ),10/1/2020,عبدالرحمن الخالدي,431591,10691,391,2111,cars
2952,J731au4ycQw,زوزو ولا كادي ؟ كلهم احلا من بعض 😁 ( مقارنة الحلوين ازيرا و كادينزا الشكل الجديد كلهم ),9/25/2020,عبدالرحمن الخالدي,100354,3812,145,713,cars
2953,wD-fXBldV3k,سياز .. فل كامل جلد بصمة كاميرا مثبت .... و كثير مواصفات وبـ ؟,1/14/2021,عبدالرحمن الخالدي,132473,4868,162,481,cars
2954,L7TCQwJMfbI,مقارنة تويوتا هايلاندر ليمتد مع شانجان cs95 رويال,11/15/2020,عبدالرحمن الخالدي,115991,3078,133,704,cars
2955,qb-TZZJpZVw,اكسنت الشكل الجديد 2021 فئة ستاندر,2/16/2021,عبدالرحمن الخالدي,243573,7068,248,978,cars
2956,oaS8Lw7RbMI,عائلية اقتصادية عملية ورخيصة ( سوزوكي ارتيجا 2021 فئة ستاندر ),6/16/2021,عبدالرحمن الخالدي,96343,2333,92,349,cars
2957,uwpRavF1ack,اكسنت فل ؟ ( هيونداي اكسنت 2020 فتحة سقف جنوط ),3/18/2020,عبدالرحمن الخالدي,109921,3355,151,421,cars
2958,aoMNogO9H3c,ميـن اميرة قلوب الشباب ؟ ( مقارنة K5 فئة ستاندر 2500 و تويوتا كامري فئة ستاندر ),9/16/2020,عبدالرحمن الخالدي,102900,3388,132,1135,cars
2959,syTuHQH7Lj4,افضل سيارة صغيرة و رخيصة ؟ سوزوكي ديزاير 2021 فئة ستاندر بس روووعة,1/10/2021,عبدالرحمن الخالدي,81713,2990,67,367,cars
2960,kl4X8aPQBO4,نيسان صني كلاسيك 2020 الشكل القديم vs نيسان صني الجديدة 2020,12/10/2020,عبدالرحمن الخالدي,107993,4016,134,413,cars
2961,LtfSKci0cdo,اكسنت أحسن و لا يارس ؟؟ مقارنة هيونداي اكسنت و تويوتا يارس 2019,1/13/2019,عبدالرحمن الخالدي,420713,7738,422,1531,cars
2962,18xHdcY-OZY,ام 3 سلندر الشكل الجديد ( ميتسوبيشي اتراج 2021 ) وصار فيها ستارت ستوب,11/19/2020,عبدالرحمن الخالدي,65744,2319,77,337,cars
2963,dN9ARF7eIWM,اصغر سيارة امريكية 🚗🇺🇸 شيفرولية سبارك 2021 فئة LS,12/14/2020,عبدالرحمن الخالدي,265937,8017,307,839,cars
2964,twdLSw7p0Ng,عـائلي فخــم .. دينالي XL 2021 ( جي ام سي يوكن اكس ال 2021 دينالي فل كامل ),7/16/2021,عبدالرحمن الخالدي,79547,3860,115,567,cars
2965,p-PCXy4Xw8s,يا عشاق الجيوب الربع .. برادو ربع ولا باجيرو ربع ؟ مقارنة سريعة,6/15/2021,عبدالرحمن الخالدي,113020,3837,134,918,cars
2966,0nmit2a8L3A,اخوي سلمان اشترى كابرس مستعمل  ( سلسة الكابرس 1 )  يبي له ترتيب,10/22/2019,عبدالرحمن الخالدي,863097,33329,1901,1992,cars
2967,NR5geM6eIHE,( الفرق بين البلاك اديشن و السبورت ) LEXUS LX 570 2019 S SPORT,2/24/2019,عبدالرحمن الخالدي,266989,4049,245,480,cars
2968,Ernxgz5-RuU,افخم افالون 2021 .. تويوتا افالون بريميوم 2021,2/19/2021,عبدالرحمن الخالدي,395969,8997,339,1405,cars
2969,mDRyZyc69lQ,أرخص سيارة يابانية فل كامل ؟ سوزوكي ديزاير 2021 فئة GLX,2/6/2021,عبدالرحمن الخالدي,282875,5682,231,812,cars
2970,eg5alm84xi4,جراندي 6 سلندر بانوراما .. تويوتا كامري 2021 جراندي 6 سلندر بانوراما,4/22/2021,عبدالرحمن الخالدي,143274,4131,132,648,cars
2971,fxzzihb96sU,سعود بهوان vs عبداللطيف جميل ( مقارنة جي اكس ار 2021 فل كامل ),1/27/2021,عبدالرحمن الخالدي,331243,7805,294,762,cars
2972,xPz3xWf-v0I,افخم كامري مواصفات و اغلاهم سعر و اكثرهم اقتصادية ( كامري لومير 2021 هايبرد ),6/27/2021,عبدالرحمن الخالدي,122807,4225,149,722,cars
2973,Iwwydts3vBU,وصارلك يا الكورولا جيب .. ( تويوتا كورولا كروس 2021 فل كامل ),3/23/2021,عبدالرحمن الخالدي,198013,4510,273,644,cars
2974,ALWaLQwRGkA,( وش الفرق يا دحوم ؟ ) الفروقات بين نيسان التيما فئة SV و SR موديل 2020,3/29/2020,عبدالرحمن الخالدي,98902,2992,139,328,cars
2975,aUhe2yni-5Q,مقارنة ما بين الحاضر و الماضي لـ هيونداي النترا 2021 و 2020 مين تفضل ؟,10/18/2020,عبدالرحمن الخالدي,185788,6601,289,1351,cars
2976,cdgvz3SsQ_o,الكادينزا الفل كامل 2021 .. فخامة اناقة قوة,4/4/2021,عبدالرحمن الخالدي,143790,5161,180,866,cars
2977,8ACetAoaAC0,نص فل وفيها تبريد مقاعد !! هيونداي النترا نص فل 2021 مواصفات مطورة,4/18/2021,عبدالرحمن الخالدي,137440,4995,171,819,cars
2978,93Gs4x_RaPI,لو خيـروك ؟ كورولا ستاندر و لا النترا ستاندر,8/6/2019,عبدالرحمن الخالدي,101314,2993,138,908,cars
2979,JBLdub6sJIY,ليش الصني مميزة ؟🤔( نيسان صني مكيف خلفي ),1/22/2020,عبدالرحمن الخالدي,219583,6145,251,789,cars
2980,9BryXmqy5no,سياز ارخص و افور واكبر من الاكسنت .. بس الاكسنت ارغب ( مقارنة سوزوكي سياز vs هيونداي اكسنت 2021 ),2/25/2021,عبدالرحمن الخالدي,64143,2388,55,421,cars
2981,v0oZb93QP10,ليته شلاقـ ( كيا K5 فئة ستاندر محرك كبير 2500 بـ 190 حصان ),9/14/2020,عبدالرحمن الخالدي,148450,5229,188,736,cars
2982,etsOYrhDaEU,سعرها على كثر المواصفات اللي فيها معقول ؟ ام جي 5 فل كامل 2021,5/25/2021,عبدالرحمن الخالدي,55567,1908,74,261,cars
2983,9uYRpxLVFik,افضل و ارخص سيارة عائلية عملية اقتصادية ؟ ( ميتسوبيشي اكسباندر 2021 ),3/26/2021,عبدالرحمن الخالدي,101310,2996,154,299,cars
2984,zdRzVP6hs28,الخميره والدبس للاشجار,4/15/2020,ابوفهد افكار وابداعات,13265,388,7,32,craft&art
2985,qGHobtJ0Q7A,طريقة تعقيل الجوري,3/25/2019,ابوفهد افكار وابداعات,7740,139,5,4,craft&art
2986,5sDMhmHCA1A,زراعة الطلح في البر,9/21/2017,ابوفهد افكار وابداعات,44991,626,29,91,craft&art
2987,KBNyHf86yeo,شرح تركيب خليه ضوئيه على لمبه,7/23/2019,ابوفهد افكار وابداعات,4852,55,0,4,craft&art
2988,6XwO7EmPZMM,الزراعه المائيه شرح,12/18/2016,ابوفهد افكار وابداعات,29693,535,13,56,craft&art
2989,XXTkH_AOG0U,شرح الحديد ومركب npk,11/16/2018,ابوفهد افكار وابداعات,3733,91,4,5,craft&art
2990,7TXrmqR-HJ8,طريقه بذر الطلح في البر,2/9/2019,ابوفهد افكار وابداعات,4771,98,3,5,craft&art
2991,GA4RQe17rZ8,شجرة الكنه وطريقة فصلها,5/30/2020,ابوفهد افكار وابداعات,3479,143,2,11,craft&art
2992,NWYJXXbmJJo,نقل الشتله في حوض كبير,4/17/2019,ابوفهد افكار وابداعات,11635,183,10,13,craft&art
2993,Ur9NalyGblY,زراعة النخيل بالنواة,5/27/2020,ابوفهد افكار وابداعات,44686,777,40,,craft&art
2994,JosLT6KDPVQ,تهيئة التربه قبل وضع الشتله,4/10/2018,ابوفهد افكار وابداعات,4515,87,1,3,craft&art
2995,8UffR9KdlZQ,شرح كيف تعمل باب من خشب وحديد,1/26/2018,ابوفهد افكار وابداعات,15352,209,9,16,craft&art
2996,n9-Gq5XIk28,طريقة زراعه النعناع من الاغصان,12/8/2018,ابوفهد افكار وابداعات,25202,481,26,16,craft&art
2997,vXc-EWt9AIc,طريقة عمل سقايه للطيور,5/28/2021,ابوفهد افكار وابداعات,2476,73,3,8,craft&art
2998,nf4lf4qz2nQ,شجرة الضبر من البذره,9/8/2020,ابوفهد افكار وابداعات,6508,185,2,33,craft&art
2999,ysrC5yx4rpw,خلطة التربه الخاصه بزراعتي,4/4/2020,ابوفهد افكار وابداعات,6175,147,3,7,craft&art
3000,O_TDVvY6zRM,سبب تساقط الازهار للحمضيات,5/1/2020,ابوفهد افكار وابداعات,2124,64,3,12,craft&art
3001,#NAME?,تركيب بلف لمضخة  الرذاذ,8/19/2018,ابوفهد افكار وابداعات,14918,136,8,9,craft&art
3002,Rp64pvZQN-I,شرح عن npk,2/19/2019,ابوفهد افكار وابداعات,2072,60,0,5,craft&art
3003,81ae9fh8VwM,تطعيم الجهنميه لونين بالملاصقة,3/29/2020,ابوفهد افكار وابداعات,14299,196,13,9,craft&art
3004,MZfLxoRLgWE,زراعة الملوخيه,6/13/2020,ابوفهد افكار وابداعات,12015,241,6,21,craft&art
3005,IHdA_o6Yhp8,طريقة عمل ري ذاتي للاشجار,3/21/2020,ابوفهد افكار وابداعات,4011,90,2,7,craft&art
3006,vXO_H5mZKn8,علاج حصوة المسالك شجرة الشفلح,7/9/2018,ابوفهد افكار وابداعات,11649,194,8,16,craft&art
3007,HyjLaU6et9I,سقاية اشجار,9/3/2020,ابوفهد افكار وابداعات,8332,264,6,20,craft&art
3008,mtkzPZ7R5PQ,استنبات قهوه,10/1/2017,ابوفهد افكار وابداعات,9856,130,9,22,craft&art
3009,6Yh08VZZeBA,زراعة شجرة الطلح,8/11/2020,ابوفهد افكار وابداعات,22036,925,9,119,craft&art
3010,lQ0KH0wC4M4,برنامج رش النخيل,1/31/2019,ابوفهد افكار وابداعات,2765,31,1,1,craft&art
3011,PWjiVPHKqms,مقص تطعيم الاشجار,5/17/2019,ابوفهد افكار وابداعات,4230,62,3,10,craft&art
3012,aXqFmBQ_Xgs,ماذا اعمل اذا جذرت العقله بالماء,6/27/2020,ابوفهد افكار وابداعات,1930,113,1,6,craft&art
3013,ADRvjE_mchc,الفقع وعلاقته في الرقروق,2/11/2019,ابوفهد افكار وابداعات,13376,104,7,14,craft&art
3014,qcu1vtt6M_M,مقص تطعيم,4/11/2020,ابوفهد افكار وابداعات,15997,163,19,12,craft&art
3015,e_FtOME8OQo,زراعة الطلح,12/10/2018,ابوفهد افكار وابداعات,3243,66,1,8,craft&art
3016,PsbZFu76IEE,المرحلة الاخيره لعريش العنب والاشجار,4/7/2020,ابوفهد افكار وابداعات,8810,92,4,8,craft&art
3017,19jRnqAFivM,تطعيم شتلتين فلفل على باذنجان,6/3/2020,ابوفهد افكار وابداعات,1395,51,1,12,craft&art
3018,lAvVO32AEP0,تغطية مشاتل الجابر (ابوحصه)بالخرج,1/11/2020,ابوفهد افكار وابداعات,23382,440,18,0,craft&art
3019,FtOP-72ec2o,الخميره للنبات,4/2/2019,ابوفهد افكار وابداعات,3249,84,4,5,craft&art
3020,JoZIsC_hUSk,يجيب التخلص من الثيل وحل توقف نمو الاشجار,12/7/2019,ابوفهد افكار وابداعات,2917,44,1,3,craft&art
3021,rVMR0spRLt4,خلطة تربه في حوض صغير,12/18/2018,ابوفهد افكار وابداعات,2383,75,0,8,craft&art
3022,uCkw9D8APnA,برادة زير,11/3/2020,ابوفهد افكار وابداعات,3302,169,1,36,craft&art
3023,#NAME?,مراحل بناء النافوره,12/26/2016,ابوفهد افكار وابداعات,985750,4542,788,,craft&art
3024,1qsT-FscAyw,طريقة بذر الغاف,6/30/2020,ابوفهد افكار وابداعات,4297,129,1,11,craft&art
3025,Qyd7H1hC3M4,طريقه زراعة البطاطس بسطل او مركن,3/22/2020,ابوفهد افكار وابداعات,1322,28,0,0,craft&art
3026,FD76sUnQqhY,منقوع  قشر الموز,4/7/2019,ابوفهد افكار وابداعات,1225,45,2,4,craft&art
3027,evOk1G5cUps,اكثار النخيل بواسطة الحقن,2/4/2018,ابوفهد افكار وابداعات,36888,507,31,86,craft&art
3028,Gjz0n6wz7QI,تطعيم الجهنميه,3/27/2020,ابوفهد افكار وابداعات,10019,155,17,20,craft&art
3029,wqnCaHZeKU4,استخراج بذور الطماط  وزراعتها,3/31/2020,ابوفهد افكار وابداعات,2568,54,2,8,craft&art
3030,h-cYFNs_-xY,زراعة شتله بالنظام المائي,6/21/2020,ابوفهد افكار وابداعات,2262,95,0,14,craft&art
3031,j1TvXBAunCw,شابورة الشوفان,12/30/2017,Mestaka SA,32173,674,27,26,food&cooking
3032,rIiurTHKcCs,موالح البف باستري (قراميش),2/17/2018,Mestaka SA,49091,713,22,8,food&cooking
3033,txPotto0Doo,خبز الشمندر للبرجر,3/8/2018,Mestaka SA,21222,513,20,20,food&cooking
3034,CnvyOUJs9zA,رولات الفلافل السريعة من غير فلافل(من سناب مستكه),7/29/2017,Mestaka SA,9000,209,0,1,food&cooking
3035,TC09Nj5AWtI,بسكويت الزنجبيل  - Ginger Cookies,1/25/2017,Mestaka SA,1943,57,0,9,food&cooking
3036,9w18PZ1Jb5Q,افكار لوصفات حلى يمكن عملها مع عجينة البف #سولو,4/16/2020,Mestaka SA,8540,136,2,3,food&cooking
3037,gTltmNwTyEw,ترايفل الموكا,8/5/2017,Mestaka SA,1031,34,0,3,food&cooking
3038,9OxEWMBD8aU,كيكة القهوة والكراميل مع كريمة الجبن,10/13/2020,Mestaka SA,2863,91,4,4,food&cooking
3039,J2Lr9urudk4,كوكيز محشي شوكولاته,3/21/2020,Mestaka SA,1404457,40772,1585,462,food&cooking
3040,iugzz-WqdPg,Turtle cookies ..ترتل كوكيز,11/25/2017,Mestaka SA,3175,73,3,2,food&cooking
3041,6Qj3jNH238I,الخبز الأسباني (الفلبيني),1/11/2018,Mestaka SA,5840,78,5,6,food&cooking
3042,dhbmkqjIwgY,بسكويت سهل للعيد,6/12/2018,Mestaka SA,3345,154,2,13,food&cooking
3043,ZNwEYWmgcNw,معمول الشوفان-صحي ولذيذ,3/19/2020,Mestaka SA,70956,1778,121,32,food&cooking
3044,T6ZoTZ--omU,معمول✨,5/20/2020,Mestaka SA,954,57,2,5,food&cooking
3045,S6LIP4RVmkI,بسكوت الزنجبيل بالزبدة البنية ودبس التمر(المقادير في صندوق الوصف),11/3/2020,Mestaka SA,14013,469,18,16,food&cooking
3046,ODfNf8A7WVo,كيكة التفاح بالتوفي,1/27/2018,Mestaka SA,2185,40,0,0,food&cooking
3047,Ps7V7JTD6Ok,بسكوت الشوفان واللوز,11/14/2017,Mestaka SA,2386,60,2,0,food&cooking
3048,#NAME?,بسكوت الفاخورس أو الفاهورس,11/19/2020,Mestaka SA,2417,97,0,5,food&cooking
3049,sAWCBoOJF04,الساموسا الهندية بعجينة البف من سولو,5/6/2018,Mestaka SA,25257,259,9,5,food&cooking
3050,PTYZCtOp3q8,بالميرز,8/17/2017,Mestaka SA,453,30,0,0,food&cooking
3051,h8xT4X4avR0,مافن مالح بالشمندر والبيستو والزيتون,8/23/2017,Mestaka SA,575,18,0,1,food&cooking
3052,6HMmIJRS5aI,حلى الأيسكريم,10/26/2020,Mestaka SA,1463,52,0,6,food&cooking
3053,ZF9ce-DZHU4,مربى البرتقال والشمندر,2/21/2018,Mestaka SA,797,21,2,6,food&cooking
3054,kkvluseewHw,خبز الصودا,3/17/2018,Mestaka SA,1205,34,2,6,food&cooking
3055,X_JUl-6TIrs,تشيزكيك بالحلاوة الطحينية,6/11/2017,Mestaka SA,3090,66,4,2,food&cooking
